0.168622
0.143809
0.136399
0.134657
0.132974
0.163713
0.139389
0.133870
0.130978
0.128162
0.167445
0.141150
0.137217
0.133696
0.130504
0.162518
0.140765
0.137435
0.132526
0.129764
0.162794
0.141887
0.135542
0.132589
0.132005
0.157743
0.137893
0.133261
0.132131
0.128193
0.164787
0.140644
0.137802
0.135868
0.131557
0.165088
0.139110
0.132935
0.129386
0.127332
0.161899
0.144234
0.136008
0.132014
0.130109
0.163941
0.153759
0.138973
0.135994
0.134590
