1.497403383255004883e-01
1.133985668420791626e-01
1.028790846467018127e-01
9.474369138479232788e-02
8.939815312623977661e-02
1.446467190980911255e-01
1.122321784496307373e-01
1.029292345046997070e-01
9.296072274446487427e-02
8.886399865150451660e-02
1.464245468378067017e-01
1.134694591164588928e-01
1.033432558178901672e-01
9.707449376583099365e-02
9.134212881326675415e-02
1.458423882722854614e-01
1.118623316287994385e-01
9.955713897943496704e-02
9.135211259126663208e-02
8.460185676813125610e-02
1.514144390821456909e-01
1.167971715331077576e-01
1.041723713278770447e-01
9.594403952360153198e-02
9.169495850801467896e-02
1.441834419965744019e-01
1.134175434708595276e-01
1.024210527539253235e-01
9.301982820034027100e-02
8.963359892368316650e-02
1.494392454624176025e-01
1.127203479409217834e-01
1.012708470225334167e-01
9.279347956180572510e-02
8.788711577653884888e-02
1.484166830778121948e-01
1.158358380198478699e-01
1.045156940817832947e-01
9.471675008535385132e-02
8.919232338666915894e-02
1.463566124439239502e-01
1.135299801826477051e-01
1.002411395311355591e-01
9.294644743204116821e-02
9.024614095687866211e-02
1.453601866960525513e-01
1.155848950147628784e-01
1.044374108314514160e-01
9.637295454740524292e-02
9.113785624504089355e-02
