0.123567
0.093621
0.085753
0.079758
0.073955
0.123476
0.097257
0.086866
0.077477
0.073536
0.124799
0.092992
0.129809
0.095261
0.089592
0.125599
0.096097
0.089627
0.077352
0.075018
0.119148
0.096187
0.084953
0.078602
0.080044
0.122569
0.093739
0.083936
0.078253
0.072820
0.128434
0.095913
0.086301
0.082208
0.073692
0.132953
0.097223
0.093563
0.083539
0.078310
0.128921
0.092692
0.082822
0.077125
0.070832
0.118944
0.092380
0.084946
0.079204
0.072601
